2020-06-18 9454.81
2020-06-19 9380.03
2020-06-20 9300.15
2020-06-21 9357.43
2020-06-22 9284.78
2020-06-23 9691.9
2020-06-24 9621.49
2020-06-25 9276.58
2020-06-26 9240.85
2020-06-27 9154.45
2020-06-28 9004.23
2020-06-29 9127.47
2020-06-30 9185.35
2020-07-01 9133.97
2020-07-02 9236.38
2020-07-03 9087.98
2020-07-04 9072.42
2020-07-05 9131.31
2020-07-06 9089.09
2020-07-07 9348.91
2020-07-08 9256.23
2020-07-09 9440.07
2020-07-10 9238.04
2020-07-11 9287.4
2020-07-12 9235.96
2020-07-13 9295.9
